cell_id,sheet_row,col,seq_in_row,words,node,run_id,voice,about,discipline,work_order,confidence,reason,src,pass
r515c6,516,6,4,7,II.2,1198,Loughran,Soloveichik,theology,0,med,roster entry for Rabbi Meir Soloveichik,out_batch_07.psv,
r515c7,516,7,5,21,II.2,1198,Loughran,Dias;Green;Marrapodi,,0,med,roster entry for three religion reporters,out_batch_07.psv,
r515c8,516,8,6,23,II.2,1198,Loughran,Uddin;Giboney;Edmonds-Allen,theology,0,med,roster entry for three religious liberty and black church figures,out_batch_07.psv,
r515c9,516,9,7,20,II.3,1199,Loughran,Barclay,,1,med,to-do connect with Stephanie Barclay of the Religious Freedom Initiative,out_batch_07.psv,
r516c3,517,3,1,47,III.4,1200,Carlos Perez,Perez,computer science;sociology,0,med,quoted Perez: alignment fails until society treats people as a mother treats a child,out_batch_07.psv,
r516c4,517,4,2,37,III.4,1200,Loughran,Perez;Hawkins,biology;computer science,1,med,endorses the quote and links it to human-to-human alignment with a blank to fill,out_batch_07.psv,
r516c5,517,5,3,50,III.3,1201,Loughran,,computer science;sociology,0,med,OpenAI: studying alignment requires a definition of and data about human values,out_batch_07.psv,
r517c3,518,3,1,64,II.4,1202,Loughran,Perez;Wittgenstein,computer science,0,high,pointer to Perez on empathy emergence and universal principles of information modularity,out_batch_07.psv,
r517c7,518,7,2,98,III.2.X,1203,Perez,Perez,physics,0,med,QUOTED modularity principles from the unbinding at the big bang,repass_NB,
r517c10,518,10,3,103,III.2.X,1203,Perez,Perez,physics;chemistry,0,med,QUOTED modularity principles three to six on fluid media and selective binding,repass_NB,
r517c13,518,13,4,87,III.2.X,1203,Perez,Perez,biology;chemistry,0,med,QUOTED principles seven to nine on adaptivity and the adjacent possible,repass_NB,
r517c15,518,15,5,98,III.2.X,1203,Perez,Perez,biology,0,med,QUOTED tenth principle: lipids encapsulate and DNA preserves learning,repass_NB,
r517c17,518,17,6,85,III.2.X,1203,Perez,Perez,biology,0,med,QUOTED generative modularity and the eleventh principle on symbiosis,repass_NB,
r517c19,518,19,7,25,III.2.X,1203,Perez,Perez,biology,0,med,QUOTED twelfth principle: innovation is contextual,repass_NB,
r517c20,518,20,8,20,III.2.X,1203,Perez,Perez,biology,0,med,thirteenth principle: ubiquity follows predictive fit with environment,repass_NB,
r517c21,518,21,9,22,III.2.X,1203,Perez,Perez,computer science;biology,0,med,nature computes massively in parallel; fourteenth principle on decoupling,repass_NB,
r518c3,519,3,1,35,I.2.2,1204,Loughran,,philosophy,0,high,design thinking to drive paradigm change through epistemological crisis purposively,out_batch_07.psv,
r519c3,520,3,1,21,I.2.4,1205,Loughran,MacIntyre,philosophy,0,high,heads reflections on the M essay in Intractable Disputes About the Natural Law,out_batch_07.psv,
r519c4,520,4,2,155,I.2.4,1205,Loughran,MacIntyre;Porter,philosophy;sociology,0,high,IDNL citations: first principles of natural law known independently of revelation,out_batch_07.psv,
r519c6,520,6,3,226,I.2.4,1205,Loughran,MacIntyre,philosophy;sociology,0,high,recasts the natural law as a tradition-independent problem-resource-solution triplet,out_batch_07.psv,
r519c10,520,10,4,128,I.2.4,1205,Loughran,MacIntyre;Flannery,philosophy,0,med,lens construction is coherentist inside a foundationalist ordering of prior lenses,out_batch_07.psv,
r519c12,520,12,5,256,I.2.4,1205,Loughran,MacIntyre,biology;philosophy;sociology,0,high,natural law as any propagated intelligible order graspable without a tradition,out_batch_07.psv,
r519c16,520,16,6,110,I.2.4,1205,Loughran,,philosophy;sociology,0,high,accepting the natural law lens still depends on tradition-supplied habits and resources,out_batch_07.psv,
r519c18,520,18,7,119,I.2.4,1205,Loughran,,philosophy;sociology,0,high,a full defense of the moral life must outstrip tradition-independent first principles,out_batch_07.psv,
r519c20,520,20,8,139,I.2.3,1206,Loughran,,,0,high,defines full justification as reproducible to the satisfaction of all who can make it,out_batch_07.psv,
r519c22,520,22,9,106,I.2.3,1206,Loughran,,sociology,0,high,time-indexing an argument locates it in a tradition and picks out mature members,out_batch_07.psv,
r519c24,520,24,10,131,III.1,1207,Loughran,,theology;philosophy,0,med,what arguments are if acceptance is all there is to logic under CRm,out_batch_07.psv,
r519c26,520,26,11,76,III.1,1207,Loughran,,physics;theology,0,med,pCRm may not imply every many-worlds branch; relations point to telos outside time,out_batch_07.psv,
r520c3,521,3,1,101,III.1.2,1208,Loughran,,neuroscience,0,high,the dog that was a cat: the brain produced a model rather than reported the scene,out_batch_07.psv,
r521c3,522,3,1,1,II.4,1209,Loughran,,,0,high,bare source URL,prepass,
r521c4,522,4,2,24,III.3,1210,Loughran,,theology;sociology,0,high,notes the USCCB dignity page never mentions reason or rationality,out_batch_07.psv,
r521c5,522,5,3,156,III.3,1210,USCCB?,Augustine,biology;theology,0,med,quoted passage on Augustine and the rejection of abortion at every stage,out_batch_07.psv,
r521c7,522,7,4,112,III.3,1210,Second Vatican Council,,neuroscience;theology;sociology,0,med,quoted Gaudium et Spes 27 on what insults human dignity,out_batch_07.psv,
r521c9,522,9,5,62,III.3,1210,USCCB,,theology;sociology;economics,0,high,quoted USCCB that human dignity is the criterion for all of economic life,out_batch_07.psv,
r522c3,523,3,1,35,III.2.P,1211,Loughran,,theology,0,high,reports drifting far from accepting the intellectual and practical guidance of the Church,out_batch_07.psv,
r522c4,523,4,2,135,I.4.2,1212,Loughran,,theology;sociology,0,high,five options from repent and return to publicly leading a prophetic change,out_batch_07.psv,
r522c5,523,5,3,98,I.4.2,1212,Loughran,,theology;sociology,0,high,a skeleton case for reform: the Church is called to draw people into loving order,out_batch_07.psv,
r522c6,523,6,4,98,I.4.2,1212,Loughran,,theology,0,med,asks whether his own voice would draw people to love; register of public address,out_batch_08.psv,
r522c7,523,7,5,106,I.1,1213,Loughran,,theology,0,med,urgency of need and failure of existing Catholic and PoP attempts,out_batch_08.psv,
r522c8,523,8,6,138,I.1,1213,Loughran,,theology,0,med,stakes: success would eventually require new catechism and revised magisterial method,out_batch_08.psv,
r522c9,523,9,7,124,I.2,1214,Loughran,MacIntyre;Aquinas,sociology;computer science,1,high,write the paper; new Summa as MacIntyre's reading of Aquinas needing social foundation,out_batch_08.psv,
r523c3,524,3,1,92,III.2.SO,1215,Loughran,Howard Bloom,biology;sociology,0,med,Lucifer Principle superorganism-idea-pecking order read as tending toward unity,out_batch_08.psv,
r523c4,524,4,2,56,III.2.X,1216,Loughran,,physics;biology,0,high,one unification series from big bang through genes and superorganisms to memes,repass_NB,
r524c3,525,3,1,16,II.4,1217,Loughran,Rich Lowry,,0,high,source pointer to Lowry's A Defense of Nationalism and CSPAN interview,out_batch_08.psv,
r524c4,525,4,2,42,I.1,1218,Loughran,,sociology,0,high,nationalism defined against empire; international order of nations,out_batch_08.psv,
r524c5,525,5,3,109,I.1,1218,Loughran,,theology,1,med,note to read LR first; is preferring one's own people a crime against human dignity,out_batch_08.psv,
r524c7,525,7,4,66,III.3,1219,Loughran,Howard Bloom,biology;theology,0,med,natural order as nature-as-crime; having to achieve love; original sin,out_batch_08.psv,
r525c3,526,3,1,11,II.4,1220,Loughran,Michael Malice,,0,high,source pointer to Malice Cato interview on The Anarchist Handbook,out_batch_08.psv,
r526c3,527,3,1,54,III.2.S,1221,Loughran,Wolfram,physics;computer science,0,med,Tomkow's AIT account of laws of nature paralleled to Wolfram irreducibility,out_batch_08.psv,
r526c4,527,4,2,137,III.2.S,1221,Loughran,,physics;computer science,1,med,indeterministic computational matrix with qbits; constructor theory; note to learn this,out_batch_08.psv,
r526c7,527,7,3,101,III.1,1222,Loughran,,computer science,0,high,start from consciousness as foundation of information per pCRm; agency non-emergent,out_batch_08.psv,
r526c9,527,9,4,207,III.1.1,1223,Loughran,Wolfram;Hawkins,neuroscience;computer science,0,high,against cognition-from-connectedness; awareness fundamental and assembled by relationship,out_batch_08.psv,
r526c13,527,13,5,72,III.1.1,1223,Loughran,,computer science;sociology,0,med,two rival accounts of Cs: fundamental underlier vs energetically delimited emergent,out_batch_08.psv,
r526c15,527,15,6,146,III.2.S,1224,Loughran,Wolfram,physics;computer science,0,high,QM and GR fall out of a computationally bounded observer's slice,out_batch_08.psv,
r527c3,528,3,1,45,I.4.2,1225,Loughran,,neuroscience,1,med,note on how to present the dNEC paper: full paper plus shorter guide or deck,out_batch_08.psv,
r528c3,529,3,1,22,III.2.N,1226,Loughran,,neuroscience,0,med,a model is biologically a myelinated subset of the connectome,repass_NB,
r529c3,530,3,1,83,III.4,1227,Loughran,Fredrickson,biology;psychology,0,high,reading note on Love 2.0: love as fleeting emotion with a shared biological basis,out_batch_08.psv,
r529c4,530,4,2,228,III.4,1227,Loughran,Fredrickson,theology;psychology,0,high,can one be loving with no human present; loving relation to a perceived personal network,out_batch_08.psv,
r529c5,530,5,3,137,III.4,1227,Loughran,Fredrickson,theology,0,med,caution against premature Christian absorption of Fredrickson's new paradigm,out_batch_08.psv,
r529c6,530,6,4,48,III.2.P,1228,Loughran,Fredrickson,biology;psychology,0,med,no account of psychological maturity is responsible without interactive biology,out_batch_08.psv,
r530c3,531,3,1,35,I.2.4,1229,MacIntyre,MacIntyre,philosophy,0,high,QUOTED where only competing incompatible justifications exist there are no justifications,out_batch_08.psv,
r530c4,531,4,2,60,I.2.4,1229,Loughran,MacIntyre;Singer,philosophy,1,high,M credits Singer: dignity justifications rest on premises as controversial as conclusion,out_batch_08.psv,
r530c5,531,5,3,82,III.3,1230,Loughran,MacIntyre,biology,0,high,against M that dignity is merely negative; rights as needs grounded in human goods,out_batch_08.psv,
r530c6,531,6,4,86,III.3,1230,Loughran,MacIntyre;Aquinas,philosophy,0,high,Aquinas on dignity had in virtue of potency; TL notes potency is itself an actuality,out_batch_08.psv,
r531c3,532,3,1,96,II.4,1231,Warren Weaver?,,neuroscience,0,med,QUOTED Brain Initiative goals citing a 1934 Weaver report via Sloan Gold Mass slide,out_batch_08.psv,
r531c9,532,9,2,467,III.3,1232,Loughran,,philosophy;biology,0,high,dignity grounded in capacity for conscious participation; teleology everywhere; AI dignity,out_batch_08.psv,
r531c13,532,13,3,90,I.1,1233,Pope Francis,,philosophy;sociology,0,high,QUOTED Laudato Si 106 on the technoscientific paradigm imposed as epistemology,out_batch_08.psv,
r531c14,532,14,4,86,I.1,1233,Loughran,,sociology;economics,0,high,reply to Francis: the fault is fractured disciplinary science not science as such,out_batch_08.psv,
r532c3,533,3,1,7,II.4,1234,Loughran,Carroll;Anil Seth,,0,high,source pointer to Carroll Mindscape episode with Anil Seth,out_batch_08.psv,
r533c3,534,3,1,97,III.1.1,1235,Loughran,Carroll;Anil Seth;Wolfram,physics,0,high,Carroll and Seth as physicalists weighing weak emergence and irreducible complexity,out_batch_08.psv,
r533c4,534,4,2,282,III.1,1236,Loughran,,physics;philosophy,0,high,conscious properties emergent from a fundamental reality that is itself conscious,out_batch_08.psv,
r533c5,534,5,3,408,III.2.B,1237,Loughran,Hawkins,neuroscience;philosophy,0,high,150k columns each giving a whole account resolved by voting; are they conscious,repass_NB,
r533c6,534,6,4,422,III.1.1,1238,Loughran,Hoffman;Hawkins;Wolfram,neuroscience;computer science,1,high,write to Hawkins and Hoffman; the brain model is itself a model in the brain,out_batch_08.psv,
r534c3,535,3,1,3,II.4,1239,Loughran,,,0,high,bare source URL,prepass,
r534c4,535,4,2,90,I.3.3,1240,Loughran,,biology;sociology,1,med,biotech association narrative as bona fides in front of a book on the tradition detector,out_batch_08.psv,
r534c5,535,5,3,84,I.4.3,1241,Loughran,,sociology,1,med,broader impacts NSF and peer review; guidance on funding rich community formation,out_batch_08.psv,
r535c3,536,3,1,5,II.4,1242,Loughran,Brandeis,,0,med,bare source pointer: Brandeis on states as little laboratories,out_batch_08.psv,
r536c3,537,3,1,84,I.4.2,1243,Loughran,Brian Christian,sociology,0,med,Christian on race blindness; argument must be a signpost not an argument from authority,out_batch_08.psv,
r536c4,537,4,2,55,I.2.4,1244,Loughran,Brian Christian,computer science,0,med,the impossibility of any neutral account of fairness across rival formal criteria,out_batch_08.psv,
r536c5,537,5,3,93,I.3.2,1245,Loughran,,computer science;sociology,1,high,find Against Prediction; optimal clock speed of information flow on a social motherboard,out_batch_08.psv,
r536c6,537,6,4,83,I.4.3,1246,Loughran,,sociology,0,med,how much genuine inquiry a community needs versus trusting communicated results,out_batch_08.psv,
r536c7,537,7,5,62,I.4.1,1247,Loughran,,computer science;sociology,0,med,how communities should be guided by AI output without short-circuiting communal thought,out_batch_08.psv,
r536c8,537,8,6,98,I.4.1,1247,Loughran,Socrates;Aristotle,theology;sociology,1,med,think through the Gorgias and Socrates systems; calculator analogy for technology use,out_batch_08.psv,
r537c3,538,3,1,95,I.3.2,1248,Loughran,Robyn Dawes,,0,high,Dawes: experts identify the right factors but weight them worse than equal weighting,out_batch_08.psv,
r537c4,538,4,2,85,I.3.2,1248,Loughran,,sociology,0,high,implication for measuring tradition maturity: score factor identification not weighting,out_batch_08.psv,
r538c3,539,3,1,168,II.4,1249,Loughran,Turing;Russell,,0,med,reading note on the origins of machine learning: McCulloch and Pitts Thorndike Turing,out_batch_08.psv,
r538c5,539,5,2,43,II.4,1249,Loughran,Samuel,computer science,0,med,continues the ML history: Samuel's checkers program and reinforcement learning,out_batch_08.psv,
r538c6,539,6,3,222,I.2,1250,Loughran,MacIntyre,computer science;sociology,0,med,could a 45-year pursuit of M's ideas make a field with love as the optimization target,out_batch_08.psv,
r539c3,540,3,1,79,III.2.S,1251,Loughran,Lee Cronin,physics,0,high,Cronin on assembly as fundamental alongside entropy and energy; zentropy across scales,out_batch_08.psv,
r539c4,540,4,2,92,III.1,1252,Loughran,Bohm,physics;philosophy,0,med,what assembly and zentropy would imply for a conscious realist ontology,out_batch_08.psv,
r539c5,540,5,3,48,I.3.2,1253,Loughran,,physics;sociology,0,high,assembly and zentropy as a route to quantifying information richness of communities,out_batch_08.psv,
r539c6,540,6,4,23,III.2.I,1254,Loughran,Vopson,physics,0,high,Vopson mass-energy-information equivalence; information as a state of matter,out_batch_08.psv,
r539c7,540,7,5,46,III.2.I,1254,Loughran,Vopson,physics,0,med,QUOTED Vopson's first and second information conjectures with TL's extension question,out_batch_08.psv,
r539c8,540,8,6,68,III.2.I,1254,Loughran,Vopson;Bostrom,physics;computer science,0,med,MEI as an inside-the-simulation test; asks the pCRm implication of assembly and MEI,out_batch_08.psv,
